config_type,key,file,line,symbol,context,usage_surface,note
cli_option,--verbose,v3/@claude-flow/cli/src/commands/neural.ts,765,optimize,"{ name: 'verbose', short: 'v', type: 'boolean', description: 'Show detailed metrics' },",runtime,declared in command options[]
cli_option,--verbose,v3/@claude-flow/cli/src/commands/ruvector/import.ts,172,import,"name: 'verbose',",runtime,declared in command options[]
cli_option,--verbose,v3/@claude-flow/cli/src/commands/ruvector/status.ts,43,status,"name: 'verbose',",runtime,declared in command options[]
cli_option,--verified,v3/@claude-flow/cli/src/commands/plugins.ts,735,search,"{ name: 'verified', short: 'v', type: 'boolean', description: 'Show only verified plugins' },",runtime,declared in command options[]
cli_option,--verified,v3/@claude-flow/cli/src/commands/transfer-store.ts,134,search,"{ name: 'verified', short: 'v', type: 'boolean', description: 'Only verified patterns' },",runtime,declared in command options[]
cli_option,--verify,v3/@claude-flow/cli/src/commands/memory.ts,1222,init,"name: 'verify',",runtime,declared in command options[]
cli_option,--verify,v3/@claude-flow/cli/src/commands/neural.ts,1301,import,"{ name: 'verify', short: 'v', type: 'boolean', description: 'Verify Ed25519 signature', default: 'true' },",runtime,declared in command options[]
cli_option,--verify,v3/@claude-flow/cli/src/commands/plugins.ts,210,install,"{ name: 'verify', type: 'boolean', description: 'Verify checksum (default: true)', default: true },",runtime,declared in command options[]
cli_option,--verify,v3/@claude-flow/cli/src/commands/transfer-store.ts,212,download,"{ name: 'verify', short: 'v', type: 'boolean', description: 'Verify checksum', default: true },",runtime,declared in command options[]
cli_option,--version,v3/@claude-flow/cli/src/commands/deployment.ts,17,deploy,"{ name: 'version', short: 'v', type: 'string', description: 'Version to deploy', default: 'latest' },",runtime,declared in command options[]
cli_option,--version,v3/@claude-flow/cli/src/commands/deployment.ts,115,rollback,"{ name: 'version', short: 'v', type: 'string', description: 'Specific version to rollback to' },",runtime,declared in command options[]
cli_option,--version,v3/@claude-flow/cli/src/commands/plugins.ts,207,install,"{ name: 'version', short: 'v', type: 'string', description: 'Specific version to install' },",runtime,declared in command options[]
cli_option,--version,v3/@claude-flow/cli/src/commands/plugins.ts,675,upgrade,"{ name: 'version', short: 'v', type: 'string', description: 'Target version (default: latest)' },",runtime,declared in command options[]
cli_option,--vote,v3/@claude-flow/cli/src/commands/hive-mind.ts,1123,consensus,"{ name: 'vote', short: 'v', description: 'Vote (yes/no)', type: 'string' },",runtime,declared in command options[]
cli_option,--voter-id,v3/@claude-flow/cli/src/commands/hive-mind.ts,1124,consensus,"{ name: 'voter-id', description: 'Voter agent ID', type: 'string' }",runtime,declared in command options[]
cli_option,--warmup,v3/@claude-flow/cli/src/commands/benchmark.ts,22,pretrain,"{ name: 'warmup', short: 'w', type: 'number', description: 'Warmup iterations', default: '10' },",runtime,declared in command options[]
cli_option,--warmup,v3/@claude-flow/cli/src/commands/performance.ts,18,benchmark,"{ name: 'warmup', short: 'w', type: 'number', description: 'Warmup iterations', default: '10' },",runtime,declared in command options[]
cli_option,--wasm,v3/@claude-flow/cli/src/commands/neural.ts,23,train,"{ name: 'wasm', short: 'w', type: 'boolean', description: 'Use RuVector WASM acceleration', default: 'true' },",runtime,declared in command options[]
cli_option,--watch,v3/@claude-flow/cli/src/commands/agent.ts,640,health,"name: 'watch',",runtime,declared in command options[]
cli_option,--watch,v3/@claude-flow/cli/src/commands/deployment.ts,78,status,"{ name: 'watch', short: 'w', type: 'boolean', description: 'Watch for changes' },",runtime,declared in command options[]
cli_option,--watch,v3/@claude-flow/cli/src/commands/hive-mind.ts,723,status,"name: 'watch',",runtime,declared in command options[]
cli_option,--watch,v3/@claude-flow/cli/src/commands/process.ts,231,monitor,"name: 'watch',",runtime,declared in command options[]
cli_option,--watch,v3/@claude-flow/cli/src/commands/progress.ts,253,progress,"name: 'watch',",runtime,declared in command options[]
cli_option,--watch,v3/@claude-flow/cli/src/commands/status.ts,703,status,"name: 'watch',",runtime,declared in command options[]
cli_option,--watch,v3/@claude-flow/cli/src/commands/workflow.ts,389,status,"name: 'watch',",runtime,declared in command options[]
cli_option,--with-embeddings,v3/@claude-flow/cli/src/commands/hooks.ts,799,pretrain,"name: 'with-embeddings',",runtime,declared in command options[]
cli_option,--with-embeddings,v3/@claude-flow/cli/src/commands/init.ts,852,init,"name: 'with-embeddings',",runtime,declared in command options[]
cli_option,--work-dir,v3/@claude-flow/cli/src/commands/guidance.ts,464,ab-test,"{ name: 'work-dir', short: 'w', type: 'string', description: 'Working directory for test execution' },",runtime,declared in command options[]
cli_option,--worker,v3/@claude-flow/cli/src/commands/daemon.ts,510,trigger,"{ name: 'worker', short: 'w', type: 'string', description: 'Worker type to trigger', required: true },",runtime,declared in command options[]
cli_option,--worker,v3/@claude-flow/cli/src/commands/daemon.ts,561,enable,"{ name: 'worker', short: 'w', type: 'string', description: 'Worker type', required: true },",runtime,declared in command options[]
cli_option,--workers,v3/@claude-flow/cli/src/commands/daemon.ts,19,start,"{ name: 'workers', short: 'w', type: 'string', description: 'Comma-separated list of workers to enable (default: map,audit,optimize,consolidate,testgaps)' },",runtime,declared in command options[]
cli_option,--workflow,v3/@claude-flow/cli/src/commands/workflow.ts,612,template,"{ name: 'workflow', short: 'w', description: 'Workflow ID to save as template', type: 'string' },",runtime,declared in command options[]
env_var,AGENT_INPUT,v3/@claude-flow/aidefence/README.md,560,,if (!isSafe(process.env.AGENT_INPUT)) {,runtime,read/write via process.env
env_var,AGENT_INPUT,v3/@claude-flow/cli/README.md,5389,,"""command"": ""node -e \""const { isSafe } = require('@claude-flow/aidefence'); if (!isSafe(process.env.AGENT_INPUT)) { process.exit(1); }\"""",",runtime,read/write via process.env
env_var,ANCHOR_KEY,v3/@claude-flow/guidance/README.md,550,,const anchors = createTruthAnchorStore({ signingKey: process.env.ANCHOR_KEY });,runtime,read/write via process.env
env_var,ANTHROPIC_API_KEY,v3/@claude-flow/cli/src/init/statusline-generator.ts,899,,hasApi = !!(process.env.ANTHROPIC_API_KEY || process.env.OPENAI_API_KEY);,runtime,read/write via process.env
env_var,ANTHROPIC_API_KEY,v3/@claude-flow/cli/src/services/container-worker-pool.ts,424,,"ANTHROPIC_API_KEY: process.env.ANTHROPIC_API_KEY || '',",runtime,read/write via process.env
env_var,ANTHROPIC_API_KEY,v3/@claude-flow/providers/README.md,72,,"apiKey: process.env.ANTHROPIC_API_KEY!,",runtime,read/write via process.env
env_var,ANTHROPIC_API_KEY,v3/@claude-flow/providers/README.md,188,,"apiKey: process.env.ANTHROPIC_API_KEY!,",runtime,read/write via process.env
env_var,ANTHROPIC_API_KEY,v3/@claude-flow/providers/README.md,473,,"apiKey: process.env.ANTHROPIC_API_KEY!,",runtime,read/write via process.env
env_var,ANTHROPIC_API_KEY,v3/@claude-flow/providers/src/__tests__/provider-integration.test.ts,48,,const apiKey = process.env.ANTHROPIC_API_KEY;,test,read/write via process.env
env_var,ANTHROPIC_API_KEY,v3/@claude-flow/providers/src/__tests__/provider-integration.test.ts,272,,const anthropicKey = process.env.ANTHROPIC_API_KEY;,test,read/write via process.env
env_var,ANTHROPIC_API_KEY,v3/@claude-flow/providers/src/__tests__/provider-integration.test.ts,375,,const apiKey = process.env.ANTHROPIC_API_KEY;,test,read/write via process.env
env_var,ANTHROPIC_API_KEY,v3/@claude-flow/providers/src/__tests__/provider-integration.test.ts,415,,const apiKey = process.env.ANTHROPIC_API_KEY;,test,read/write via process.env
env_var,ANTHROPIC_API_KEY,v3/@claude-flow/providers/src/__tests__/quick-test.ts,46,,const apiKey = process.env.ANTHROPIC_API_KEY;,test,read/write via process.env
env_var,ANTHROPIC_API_KEY,v3/@claude-flow/providers/src/__tests__/quick-test.ts,247,,if (process.env.ANTHROPIC_API_KEY) {,test,read/write via process.env
env_var,ANTHROPIC_API_KEY,v3/@claude-flow/providers/src/__tests__/quick-test.ts,250,,"apiKey: process.env.ANTHROPIC_API_KEY,",test,read/write via process.env
env_var,ANTHROPIC_API_KEY,v3/@claude-flow/providers/src/__tests__/quick-test.ts,319,,"console.log('   ANTHROPIC_API_KEY:', process.env.ANTHROPIC_API_KEY ? '✓' : '✗');",test,read/write via process.env
env_var,API_KEY,v3/@claude-flow/guidance/tests/gates.test.ts,170,,const result = gates.evaluateSecrets('const key = process.env.API_KEY');,test,read/write via process.env
env_var,APPDATA,v3/@claude-flow/cli/src/init/helpers-generator.ts,507,,"return path.join(process.env.APPDATA || homeDir, 'claude-flow', 'sessions');",runtime,read/write via process.env
env_var,APPDATA,v3/@claude-flow/cli/src/init/types.ts,240,,"configDir = process.env.APPDATA || path.join(homeDir, 'AppData', 'Roaming');",runtime,read/write via process.env
env_var,AUTH_KEY,v3/@claude-flow/guidance/README.md,594,,const gate = new AuthorityGate({ signingKey: process.env.AUTH_KEY });,runtime,read/write via process.env
env_var,CI,v3/@claude-flow/cli/src/update/rate-limiter.ts,67,,if (process.env.CI === 'true' || process.env.CONTINUOUS_INTEGRATION === 'true') {,runtime,read/write via process.env
env_var,CLAUDE_CODE_HEADLESS,v3/@claude-flow/cli/src/runtime/headless.ts,306,,console.log(`  CLAUDE_CODE_HEADLESS: ${process.env.CLAUDE_CODE_HEADLESS || 'not set'}`);,runtime,read/write via process.env
env_var,CLAUDE_CODE_PLAN_MODE_REQUIRED,v3/plugins/teammate-plugin/src/teammate-bridge.ts,730,,process.env.CLAUDE_CODE_PLAN_MODE_REQUIRED = 'true';,runtime,read/write via process.env
env_var,CLAUDE_CODE_TEAM_NAME,v3/plugins/teammate-plugin/src/teammate-bridge.ts,727,,process.env.CLAUDE_CODE_TEAM_NAME = sanitizeEnvValue(fullConfig.name);,runtime,read/write via process.env
env_var,CLAUDE_CODE_TEAM_NAME,v3/plugins/teammate-plugin/src/teammate-bridge.ts,976,,const teamName = config.teamName ?? process.env.CLAUDE_CODE_TEAM_NAME;,runtime,read/write via process.env
env_var,CLAUDE_CODE_TEAM_NAME,v3/plugins/teammate-plugin/src/teammate-bridge.ts,1060,,"team_name: config.teamName ?? process.env.CLAUDE_CODE_TEAM_NAME,",runtime,read/write via process.env
env_var,CLAUDE_CODE_TEAM_NAME,v3/plugins/teammate-plugin/src/teammate-bridge.ts,2032,,if (process.env.CLAUDE_CODE_TEAM_NAME === teamName) {,runtime,read/write via process.env
env_var,CLAUDE_CODE_TEAM_NAME,v3/plugins/teammate-plugin/src/teammate-bridge.ts,2033,,delete process.env.CLAUDE_CODE_TEAM_NAME;,runtime,read/write via process.env
env_var,CLAUDE_CODE_TEAM_NAME,v3/plugins/teammate-plugin/tests/teammate-bridge.test.ts,143,,expect(process.env.CLAUDE_CODE_TEAM_NAME).toBe('env-team');,test,read/write via process.env
env_var,CLAUDE_CODE_TEAM_NAME,v3/plugins/teammate-plugin/tests/teammate-bridge.test.ts,624,,process.env.CLAUDE_CODE_TEAM_NAME = 'cleanup-team';,test,read/write via process.env
env_var,CLAUDE_CODE_TEAM_NAME,v3/plugins/teammate-plugin/tests/teammate-bridge.test.ts,628,,expect(process.env.CLAUDE_CODE_TEAM_NAME).toBeUndefined();,test,read/write via process.env
env_var,CLAUDE_FLOW_AUTO_UPDATE,v3/@claude-flow/cli/src/update/rate-limiter.ts,72,,if (process.env.CLAUDE_FLOW_AUTO_UPDATE === 'false') {,runtime,read/write via process.env
env_var,CLAUDE_FLOW_DAEMON,v3/@claude-flow/cli/src/commands/daemon.ts,36,,const isDaemonProcess = process.env.CLAUDE_FLOW_DAEMON === '1';,runtime,read/write via process.env
env_var,CLAUDE_FLOW_DATA_DIR,v3/@claude-flow/shared/src/core/config/loader.ts,77,,if (process.env.CLAUDE_FLOW_DATA_DIR) {,runtime,read/write via process.env
env_var,CLAUDE_FLOW_DATA_DIR,v3/@claude-flow/shared/src/core/config/loader.ts,83,,"dataDir: process.env.CLAUDE_FLOW_DATA_DIR,",runtime,read/write via process.env
env_var,CLAUDE_FLOW_DEBUG,v3/@claude-flow/cli/src/init/executor.ts,414,,if (process.env.DEBUG || process.env.CLAUDE_FLOW_DEBUG) {,runtime,read/write via process.env
env_var,CLAUDE_FLOW_DEBUG,v3/@claude-flow/cli/src/init/executor.ts,424,,const debugMode = process.env.DEBUG || process.env.CLAUDE_FLOW_DEBUG;,runtime,read/write via process.env
env_var,CLAUDE_FLOW_FORCE_UPDATE,v3/@claude-flow/cli/src/commands/update.ts,65,,process.env.CLAUDE_FLOW_FORCE_UPDATE = 'true';,runtime,read/write via process.env
env_var,CLAUDE_FLOW_FORCE_UPDATE,v3/@claude-flow/cli/src/commands/update.ts,128,,delete process.env.CLAUDE_FLOW_FORCE_UPDATE;,runtime,read/write via process.env
env_var,CLAUDE_FLOW_FORCE_UPDATE,v3/@claude-flow/cli/src/commands/update.ts,143,,process.env.CLAUDE_FLOW_FORCE_UPDATE = 'true';,runtime,read/write via process.env
env_var,CLAUDE_FLOW_FORCE_UPDATE,v3/@claude-flow/cli/src/commands/update.ts,207,,delete process.env.CLAUDE_FLOW_FORCE_UPDATE;,runtime,read/write via process.env
env_var,CLAUDE_FLOW_FORCE_UPDATE,v3/@claude-flow/cli/src/update/rate-limiter.ts,77,,if (process.env.CLAUDE_FLOW_FORCE_UPDATE === 'true') {,runtime,read/write via process.env
env_var,CLAUDE_FLOW_HEADLESS,v3/@claude-flow/cli/src/runtime/headless.ts,305,,console.log(`  CLAUDE_FLOW_HEADLESS: ${process.env.CLAUDE_FLOW_HEADLESS || 'not set'}`);,runtime,read/write via process.env
env_var,CLAUDE_FLOW_HEADLESS,v3/@claude-flow/cli/src/runtime/headless.ts,315,,process.env.CLAUDE_FLOW_HEADLESS = 'true';,runtime,read/write via process.env
env_var,CLAUDE_FLOW_MAX_AGENTS,v3/@claude-flow/shared/src/core/config/loader.ts,66,,if (process.env.CLAUDE_FLOW_MAX_AGENTS) {,runtime,read/write via process.env
env_var,CLAUDE_FLOW_MAX_AGENTS,v3/@claude-flow/shared/src/core/config/loader.ts,71,,"maxConcurrentAgents: parseInt(process.env.CLAUDE_FLOW_MAX_AGENTS, 10),",runtime,read/write via process.env
env_var,CLAUDE_FLOW_MCP_PORT,v3/@claude-flow/shared/src/core/config/loader.ts,114,,if (process.env.CLAUDE_FLOW_MCP_PORT) {,runtime,read/write via process.env
env_var,CLAUDE_FLOW_MCP_PORT,v3/@claude-flow/shared/src/core/config/loader.ts,121,,"port: parseInt(process.env.CLAUDE_FLOW_MCP_PORT, 10),",runtime,read/write via process.env
env_var,CLAUDE_FLOW_MCP_TRANSPORT,v3/@claude-flow/shared/src/core/config/loader.ts,101,,if (process.env.CLAUDE_FLOW_MCP_TRANSPORT) {,runtime,read/write via process.env
env_var,CLAUDE_FLOW_MCP_TRANSPORT,v3/@claude-flow/shared/src/core/config/loader.ts,102,,const transport = process.env.CLAUDE_FLOW_MCP_TRANSPORT as 'stdio' | 'http' | 'websocket';,runtime,read/write via process.env
env_var,CLAUDE_FLOW_MEMORY_TYPE,v3/@claude-flow/shared/src/core/config/loader.ts,89,,if (process.env.CLAUDE_FLOW_MEMORY_TYPE) {,runtime,read/write via process.env
env_var,CLAUDE_FLOW_MEMORY_TYPE,v3/@claude-flow/shared/src/core/config/loader.ts,90,,const memoryType = process.env.CLAUDE_FLOW_MEMORY_TYPE as NonNullable<SystemConfig['memory']>['type'];,runtime,read/write via process.env
env_var,CLAUDE_FLOW_SHOW_HOOKS_METRICS,v3/@claude-flow/hooks/bin/statusline.js,56,,"showHooksMetrics: process.env.CLAUDE_FLOW_SHOW_HOOKS_METRICS !== 'false',",runtime,read/write via process.env
env_var,CLAUDE_FLOW_SHOW_PERFORMANCE,v3/@claude-flow/hooks/bin/statusline.js,58,,"showPerformance: process.env.CLAUDE_FLOW_SHOW_PERFORMANCE !== 'false',",runtime,read/write via process.env
env_var,CLAUDE_FLOW_SHOW_SWARM_ACTIVITY,v3/@claude-flow/hooks/bin/statusline.js,57,,"showSwarmActivity: process.env.CLAUDE_FLOW_SHOW_SWARM_ACTIVITY !== 'false',",runtime,read/write via process.env
env_var,CLAUDE_FLOW_SWARM_TOPOLOGY,v3/@claude-flow/shared/src/core/config/loader.ts,128,,if (process.env.CLAUDE_FLOW_SWARM_TOPOLOGY) {,runtime,read/write via process.env
env_var,CLAUDE_FLOW_SWARM_TOPOLOGY,v3/@claude-flow/shared/src/core/config/loader.ts,129,,const topology = process.env.CLAUDE_FLOW_SWARM_TOPOLOGY as NonNullable<SystemConfig['swarm']>['topology'];,runtime,read/write via process.env
env_var,COHERE_API_KEY,v3/@claude-flow/providers/README.md,514,,"apiKey: process.env.COHERE_API_KEY!,",runtime,read/write via process.env
env_var,CONTINUOUS_INTEGRATION,v3/@claude-flow/cli/src/update/rate-limiter.ts,67,,if (process.env.CI === 'true' || process.env.CONTINUOUS_INTEGRATION === 'true') {,runtime,read/write via process.env
env_var,DEBUG,v3/@claude-flow/cli/__tests__/cli.test.ts,442,,process.env.DEBUG = '1';,test,read/write via process.env
env_var,DEBUG,v3/@claude-flow/cli/__tests__/cli.test.ts,465,,delete process.env.DEBUG;,test,read/write via process.env
env_var,DEBUG,v3/@claude-flow/cli/src/commands/index.ts,97,,if (process.env.DEBUG) {,runtime,read/write via process.env
env_var,DEBUG,v3/@claude-flow/cli/src/commands/ruvector/backup.ts,672,,if (process.env.DEBUG) {,runtime,read/write via process.env
env_var,DEBUG,v3/@claude-flow/cli/src/index.ts,89,,this.output.setVerbosity(process.env.DEBUG ? 'debug' : 'verbose');,runtime,read/write via process.env
env_var,DEBUG,v3/@claude-flow/cli/src/index.ts,469,,if (process.env.DEBUG) {,runtime,read/write via process.env
env_var,DEBUG,v3/@claude-flow/cli/src/index.ts,496,,if (process.env.DEBUG) {,runtime,read/write via process.env
env_var,DEBUG,v3/@claude-flow/cli/src/init/executor.ts,414,,if (process.env.DEBUG || process.env.CLAUDE_FLOW_DEBUG) {,runtime,read/write via process.env
env_var,DEBUG,v3/@claude-flow/cli/src/init/executor.ts,424,,const debugMode = process.env.DEBUG || process.env.CLAUDE_FLOW_DEBUG;,runtime,read/write via process.env
env_var,FORCE_COLOR,v3/@claude-flow/cli/src/output.ts,100,,if (process.env.FORCE_COLOR !== undefined) return true;,runtime,read/write via process.env
env_var,GCP_PROJECT,v3/@claude-flow/cli/cloud-functions/publish-registry/index.js,24,,const PROJECT_ID = process.env.GCP_PROJECT || 'claude-flow';,runtime,read/write via process.env
env_var,GCS_BUCKET,v3/@claude-flow/cli/src/transfer/storage/gcs.ts,40,,const bucket = process.env.GCS_BUCKET || process.env.GOOGLE_CLOUD_BUCKET;,runtime,read/write via process.env
env_var,GCS_PREFIX,v3/@claude-flow/cli/src/transfer/storage/gcs.ts,47,,"prefix: process.env.GCS_PREFIX || 'claude-flow-patterns',",runtime,read/write via process.env
env_var,GCS_PROJECT_ID,v3/@claude-flow/cli/src/transfer/storage/gcs.ts,45,,"projectId: process.env.GCS_PROJECT_ID || process.env.GOOGLE_CLOUD_PROJECT,",runtime,read/write via process.env
env_var,GOOGLE_API_KEY,v3/@claude-flow/providers/README.md,501,,"apiKey: process.env.GOOGLE_API_KEY!,",runtime,read/write via process.env
env_var,GOOGLE_APPLICATION_CREDENTIALS,v3/@claude-flow/cli/src/transfer/storage/gcs.ts,46,,"keyFile: process.env.GOOGLE_APPLICATION_CREDENTIALS,",runtime,read/write via process.env
env_var,GOOGLE_CLOUD_BUCKET,v3/@claude-flow/cli/src/transfer/storage/gcs.ts,40,,const bucket = process.env.GCS_BUCKET || process.env.GOOGLE_CLOUD_BUCKET;,runtime,read/write via process.env
env_var,GOOGLE_CLOUD_PROJECT,v3/@claude-flow/cli/src/transfer/storage/gcs.ts,45,,"projectId: process.env.GCS_PROJECT_ID || process.env.GOOGLE_CLOUD_PROJECT,",runtime,read/write via process.env
env_var,GOOGLE_GEMINI_API_KEY,v3/@claude-flow/providers/src/__tests__/provider-integration.test.ts,105,,const apiKey = process.env.GOOGLE_GEMINI_API_KEY;,test,read/write via process.env
env_var,GOOGLE_GEMINI_API_KEY,v3/@claude-flow/providers/src/__tests__/provider-integration.test.ts,273,,const googleKey = process.env.GOOGLE_GEMINI_API_KEY;,test,read/write via process.env
env_var,GOOGLE_GEMINI_API_KEY,v3/@claude-flow/providers/src/__tests__/quick-test.ts,82,,const apiKey = process.env.GOOGLE_GEMINI_API_KEY;,test,read/write via process.env
env_var,GOOGLE_GEMINI_API_KEY,v3/@claude-flow/providers/src/__tests__/quick-test.ts,320,,"console.log('   GOOGLE_GEMINI_API_KEY:', process.env.GOOGLE_GEMINI_API_KEY ? '✓' : '✗');",test,read/write via process.env
env_var,HMAC_SECRET,v3/@claude-flow/security/README.md,35,,"hmacSecret: process.env.HMAC_SECRET!,",runtime,read/write via process.env
env_var,HMAC_SECRET,v3/@claude-flow/security/README.md,160,,hmacSecret: process.env.HMAC_SECRET!,runtime,read/write via process.env
env_var,HMAC_SECRET,v3/@claude-flow/security/src/index.ts,170,,"*   hmacSecret: process.env.HMAC_SECRET!,",runtime,read/write via process.env
env_var,HOME,v3/@claude-flow/cli/src/commands/claims.ts,95,,"path.resolve(process.env.HOME || '~', '.config/claude-flow/claims.json'),",runtime,read/write via process.env
env_var,HOME,v3/@claude-flow/cli/src/commands/doctor.ts,178,,"join(process.env.HOME || '', '.claude/claude_desktop_config.json'),",runtime,read/write via process.env
env_var,HOME,v3/@claude-flow/cli/src/commands/doctor.ts,179,,"join(process.env.HOME || '', '.config/claude/mcp.json'),",runtime,read/write via process.env
env_var,HOME,v3/@claude-flow/cli/src/commands/doctor.ts,259,,const homeDir = process.env.HOME || process.env.USERPROFILE || '';,runtime,read/write via process.env
env_var,HOME,v3/@claude-flow/shared/src/core/config/loader.ts,152,,"resolve(process.env.HOME ?? '', '.claude-flow'),",runtime,read/write via process.env
env_var,IPFS_API_URL,v3/@claude-flow/cli/src/transfer/ipfs/upload.ts,220,,const localIPFS = process.env.IPFS_API_URL;,runtime,read/write via process.env
env_var,IPFS_API_URL,v3/@claude-flow/cli/src/transfer/ipfs/upload.ts,423,,const apiUrl = process.env.IPFS_API_URL || 'http://localhost:5001';,runtime,read/write via process.env
env_var,IPFS_API_URL,v3/@claude-flow/cli/src/transfer/ipfs/upload.ts,472,,const apiUrl = process.env.IPFS_API_URL || 'http://localhost:5001';,runtime,read/write via process.env
env_var,IPFS_API_URL,v3/@claude-flow/cli/src/transfer/ipfs/upload.ts,489,,return !!(getWeb3StorageToken() || process.env.PINATA_API_KEY || process.env.IPFS_API_URL);,runtime,read/write via process.env
env_var,IPFS_API_URL,v3/@claude-flow/cli/src/transfer/ipfs/upload.ts,501,,const localIPFS = process.env.IPFS_API_URL;,runtime,read/write via process.env
env_var,IPFS_GATEWAY_URL,v3/@claude-flow/cli/src/transfer/ipfs/upload.ts,454,,const gatewayUrl = process.env.IPFS_GATEWAY_URL || options.gateway || 'https://ipfs.io';,runtime,read/write via process.env
env_var,IPFS_TOKEN,v3/@claude-flow/cli/src/transfer/ipfs/upload.ts,50,,process.env.IPFS_TOKEN;,runtime,read/write via process.env
env_var,JWT_SECRET,v3/@claude-flow/cli/src/benchmarks/data/pretrain-corpus.json,81,,"""code"": ""export const authMiddleware = async (req: Request, res: Response, next: NextFunction) => {\n  const token = req.headers.authorization?.split(' ')[1];\n  if (!token) return res.status(401).json({ error: 'No token provided' });\n  try {\n    const decoded = jwt.verify(token, process.env.JWT_SECRET!);\n    req.user = decoded as User;\n    next();\n  } catch (e) {\n    return res.status(401).json({ error: 'Invalid token' });\n  }\n};"",",runtime,read/write via process.env
env_var,NO_COLOR,v3/@claude-flow/cli/src/output.ts,97,,if (process.env.NO_COLOR !== undefined) return false;,runtime,read/write via process.env
env_var,NODE_ENV,v3/@claude-flow/cli/src/mcp-tools/system-tools.ts,297,,"env: process.env.NODE_ENV || 'development',",runtime,read/write via process.env
env_var,NODE_ENV,v3/@claude-flow/cli/src/production/error-handler.ts,147,,"includeStack: process.env.NODE_ENV !== 'production',",runtime,read/write via process.env
env_var,NODE_ENV,v3/@claude-flow/cli/src/runtime/headless.ts,307,,console.log(`  NODE_ENV: ${process.env.NODE_ENV || 'development'}`);,runtime,read/write via process.env
env_var,NODE_ENV,v3/@claude-flow/shared/src/utils/secure-logger.js,16,,"environment: process.env.NODE_ENV || 'development',",runtime,read/write via process.env
env_var,NODE_ENV,v3/@claude-flow/shared/src/utils/secure-logger.js,18,,"includeStackTrace: process.env.NODE_ENV === 'development',",runtime,read/write via process.env
env_var,NODE_ENV,v3/@claude-flow/shared/src/utils/secure-logger.ts,34,,"environment: (process.env.NODE_ENV as LoggerConfig['environment']) || 'development',",runtime,read/write via process.env
env_var,NODE_ENV,v3/@claude-flow/shared/src/utils/secure-logger.ts,36,,"includeStackTrace: process.env.NODE_ENV === 'development',",runtime,read/write via process.env
env_var,NODE_ENV,v3/mcp/__tests__/system-tools.test.ts,375,,process.env.NODE_ENV = 'test';,test,read/write via process.env
env_var,OLLAMA_URL,v3/@claude-flow/providers/src/__tests__/provider-integration.test.ts,168,,const ollamaUrl = process.env.OLLAMA_URL || 'http://localhost:11434';,test,read/write via process.env
env_var,OPENAI_API_KEY,v3/@claude-flow/cli/src/init/statusline-generator.ts,899,,hasApi = !!(process.env.ANTHROPIC_API_KEY || process.env.OPENAI_API_KEY);,runtime,read/write via process.env
env_var,OPENAI_API_KEY,v3/@claude-flow/embeddings/README.md,43,,"apiKey: process.env.OPENAI_API_KEY!,",runtime,read/write via process.env
env_var,OPENAI_API_KEY,v3/@claude-flow/embeddings/README.md,125,,"apiKey: process.env.OPENAI_API_KEY!,",runtime,read/write via process.env
env_var,OPENAI_API_KEY,v3/@claude-flow/embeddings/README.md,381,,"apiKey: process.env.OPENAI_API_KEY!,",runtime,read/write via process.env
env_var,OPENAI_API_KEY,v3/@claude-flow/embeddings/README.md,606,,"apiKey: process.env.OPENAI_API_KEY!,",runtime,read/write via process.env
env_var,OPENAI_API_KEY,v3/@claude-flow/providers/README.md,77,,"apiKey: process.env.OPENAI_API_KEY!,",runtime,read/write via process.env
env_var,OPENAI_API_KEY,v3/@claude-flow/providers/README.md,487,,"apiKey: process.env.OPENAI_API_KEY!,",runtime,read/write via process.env
env_var,OPENROUTER_API_KEY,v3/@claude-flow/providers/src/__tests__/provider-integration.test.ts,134,,const apiKey = process.env.OPENROUTER_API_KEY;,test,read/write via process.env
env_var,OPENROUTER_API_KEY,v3/@claude-flow/providers/src/__tests__/quick-test.ts,118,,const apiKey = process.env.OPENROUTER_API_KEY;,test,read/write via process.env
env_var,OPENROUTER_API_KEY,v3/@claude-flow/providers/src/__tests__/quick-test.ts,257,,if (process.env.OPENROUTER_API_KEY) {,test,read/write via process.env
env_var,OPENROUTER_API_KEY,v3/@claude-flow/providers/src/__tests__/quick-test.ts,260,,"apiKey: process.env.OPENROUTER_API_KEY,",test,read/write via process.env
env_var,OPENROUTER_API_KEY,v3/@claude-flow/providers/src/__tests__/quick-test.ts,321,,"console.log('   OPENROUTER_API_KEY:', process.env.OPENROUTER_API_KEY ? '✓' : '✗');",test,read/write via process.env
env_var,PGDATABASE,v3/@claude-flow/cli/src/commands/ruvector/backup.ts,17,,"database: (ctx.flags.database as string) || process.env.PGDATABASE || '',",runtime,read/write via process.env
env_var,PGDATABASE,v3/@claude-flow/cli/src/commands/ruvector/benchmark.ts,17,,"database: (ctx.flags.database as string) || process.env.PGDATABASE || '',",runtime,read/write via process.env
env_var,PGDATABASE,v3/@claude-flow/cli/src/commands/ruvector/init.ts,25,,"database: (ctx.flags.database as string) || process.env.PGDATABASE || '',",runtime,read/write via process.env
env_var,PGDATABASE,v3/@claude-flow/cli/src/commands/ruvector/migrate.ts,155,,"database: (ctx.flags.database as string) || process.env.PGDATABASE || '',",runtime,read/write via process.env
